Start Training ...
Epoch 0 , error 0.105534, seconds 42.70
Epoch 21 , error 0.019680, seconds 2096.58
Epoch 22 , error 0.019672, seconds 2190.05
Epoch 23 , error 0.019267, seconds 2284.25
Epoch 24 , error 0.019143, seconds 2379.35
Epoch 25 , error 0.018995, seconds 2474.78
Epoch 26 , error 0.018880, seconds 2569.01
Epoch 27 , error 0.018652, seconds 2663.68
Epoch 28 , error 0.018474, seconds 2758.04
Epoch 29 , error 0.018441, seconds 2853.02
Epoch 30 , error 0.018363, seconds 2947.78
Epoch 31 , error 0.018259, seconds 3043.14
Epoch 32 , error 0.018124, seconds 3138.02
Epoch 33 , error 0.017951, seconds 3232.70
Epoch 34 , error 0.017915, seconds 3327.08
Epoch 35 , error 0.017831, seconds 3421.64
Training Completed.
Start Training ...
Epoch 0 , error 0.066887, seconds 99.67
Epoch 1 , error 0.037387, seconds 198.07
Epoch 2 , error 0.031897, seconds 297.37
Epoch 3 , error 0.029716, seconds 396.94
Epoch 4 , error 0.027909, seconds 495.44
Epoch 5 , error 0.025995, seconds 594.43
Epoch 6 , error 0.024832, seconds 693.35
Epoch 7 , error 0.023807, seconds 792.40
Epoch 8 , error 0.023246, seconds 891.18
Epoch 9 , error 0.022799, seconds 990.86
Epoch 10 , error 0.021904, seconds 1090.41
Epoch 11 , error 0.021466, seconds 1190.24
Epoch 12 , error 0.021121, seconds 1290.34
Epoch 13 , error 0.020820, seconds 1391.10
Epoch 14 , error 0.020428, seconds 1491.29
Epoch 15 , error 0.020131, seconds 1590.76
Epoch 16 , error 0.019763, seconds 1689.90
Epoch 17 , error 0.019574, seconds 1789.78
Epoch 18 , error 0.019307, seconds 1889.94
Epoch 19 , error 0.019148, seconds 1990.22
Epoch 20 , error 0.018912, seconds 2090.06
Epoch 21 , error 0.018790, seconds 2190.19
Epoch 22 , error 0.018610, seconds 2289.91
Epoch 23 , error 0.018527, seconds 2390.26
Epoch 24 , error 0.018381, seconds 2489.08
Epoch 25 , error 0.018025, seconds 2588.65
Epoch 26 , error 0.018020, seconds 2688.77
Epoch 27 , error 0.017885, seconds 2788.50
Epoch 28 , error 0.017867, seconds 2887.54
Epoch 29 , error 0.017719, seconds 2987.09
Epoch 30 , error 0.017618, seconds 3086.87
Training Completed.
Start Training ...
Epoch 0 , error 0.058804, seconds 104.02
Epoch 1 , error 0.035460, seconds 208.61
Epoch 2 , error 0.031367, seconds 313.93
Epoch 3 , error 0.028970, seconds 418.79
Epoch 4 , error 0.026996, seconds 524.13
Epoch 5 , error 0.025861, seconds 628.47
Epoch 6 , error 0.024780, seconds 733.29
Epoch 7 , error 0.023998, seconds 837.98
Epoch 8 , error 0.023376, seconds 942.66
Epoch 9 , error 0.022935, seconds 1047.80
Epoch 10 , error 0.022636, seconds 1153.95
Epoch 11 , error 0.022323, seconds 1259.71
Epoch 12 , error 0.021891, seconds 1364.77
Epoch 13 , error 0.021433, seconds 1470.07
Epoch 14 , error 0.021096, seconds 1573.92
Epoch 15 , error 0.020854, seconds 1677.92
Epoch 16 , error 0.020577, seconds 1782.99
Epoch 17 , error 0.020253, seconds 1887.93
Epoch 18 , error 0.020094, seconds 1993.41
Epoch 19 , error 0.019856, seconds 2098.20
Epoch 20 , error 0.019765, seconds 2203.30
Epoch 21 , error 0.019464, seconds 2308.81
Epoch 22 , error 0.019294, seconds 2414.89
Epoch 23 , error 0.019166, seconds 2519.73
Epoch 24 , error 0.019012, seconds 2623.93
Epoch 25 , error 0.018743, seconds 2728.78
Epoch 26 , error 0.018669, seconds 2833.98
Epoch 27 , error 0.018590, seconds 2937.48
Epoch 28 , error 0.018421, seconds 3040.84
Epoch 29 , error 0.018335, seconds 3144.19
Epoch 30 , error 0.018218, seconds 3247.87
Training Completed.
Start Training ...
Epoch 0 , error 0.057627, seconds 94.82
Epoch 1 , error 0.032871, seconds 189.90
Epoch 2 , error 0.028828, seconds 284.33
Epoch 3 , error 0.026491, seconds 378.31
Epoch 4 , error 0.024827, seconds 472.45
Epoch 5 , error 0.023562, seconds 566.88
Epoch 6 , error 0.022669, seconds 661.74
Epoch 7 , error 0.021834, seconds 757.61
Epoch 8 , error 0.021301, seconds 852.19
Epoch 9 , error 0.020625, seconds 947.66
Epoch 10 , error 0.020101, seconds 1042.86
Epoch 11 , error 0.019668, seconds 1138.03
Epoch 12 , error 0.019356, seconds 1232.81
Epoch 13 , error 0.019054, seconds 1327.67
Epoch 14 , error 0.018815, seconds 1422.14
Epoch 15 , error 0.018530, seconds 1517.49
Epoch 16 , error 0.018230, seconds 1612.80
Epoch 17 , error 0.018294, seconds 1708.58
Epoch 18 , error 0.017744, seconds 1804.53
Epoch 19 , error 0.017669, seconds 1901.33
Epoch 20 , error 0.017455, seconds 1997.37
Epoch 21 , error 0.017556, seconds 2092.35
Epoch 22 , error 0.017186, seconds 2188.13
Epoch 23 , error 0.016994, seconds 2284.04
Epoch 24 , error 0.016937, seconds 2380.21
Epoch 25 , error 0.016761, seconds 2475.73
Epoch 26 , error 0.016695, seconds 2570.31
Epoch 27 , error 0.016542, seconds 2665.11
Epoch 28 , error 0.016395, seconds 2760.99
Epoch 29 , error 0.016300, seconds 2856.40
Epoch 30 , error 0.016102, seconds 2951.70
Epoch 31 , error 0.016063, seconds 3046.77
Epoch 32 , error 0.016060, seconds 3142.76
Epoch 33 , error 0.015888, seconds 3236.63
Epoch 34 , error 0.015796, seconds 3331.52
Epoch 35 , error 0.015750, seconds 3426.64
Training Completed.
Start Training ...
Epoch 0 , error 0.051743, seconds 100.20
Epoch 1 , error 0.030898, seconds 199.76
Epoch 2 , error 0.027434, seconds 300.38
Epoch 3 , error 0.025147, seconds 400.16
Epoch 4 , error 0.023556, seconds 498.92
Epoch 5 , error 0.022664, seconds 598.45
Epoch 6 , error 0.021615, seconds 698.42
Epoch 7 , error 0.020769, seconds 798.71
Epoch 8 , error 0.020224, seconds 899.31
Epoch 9 , error 0.019771, seconds 998.93
Epoch 10 , error 0.019483, seconds 1098.29
Epoch 11 , error 0.018846, seconds 1198.53
Epoch 12 , error 0.018676, seconds 1299.34
Epoch 13 , error 0.018324, seconds 1399.91
Epoch 14 , error 0.018001, seconds 1499.71
Epoch 15 , error 0.017850, seconds 1600.61
Epoch 16 , error 0.017681, seconds 1700.69
Epoch 17 , error 0.017548, seconds 1800.61
Epoch 18 , error 0.017247, seconds 1902.26
Epoch 19 , error 0.017149, seconds 2003.47
Epoch 20 , error 0.017232, seconds 2104.59
Epoch 21 , error 0.016776, seconds 2204.88
Epoch 22 , error 0.016741, seconds 2304.94
Epoch 23 , error 0.016531, seconds 2405.40
Epoch 24 , error 0.016322, seconds 2505.03
Epoch 25 , error 0.016354, seconds 2605.87
Epoch 26 , error 0.016113, seconds 2707.28
Epoch 27 , error 0.015993, seconds 2807.70
Epoch 28 , error 0.015893, seconds 2908.24
Epoch 29 , error 0.016012, seconds 3007.89
Epoch 30 , error 0.015704, seconds 3107.77
Training Completed.
Start Training ...
Epoch 0 , error 0.053624, seconds 105.68
Epoch 1 , error 0.031144, seconds 210.19
Epoch 2 , error 0.027491, seconds 314.54
Epoch 3 , error 0.025260, seconds 419.85
Epoch 4 , error 0.023803, seconds 525.46
Epoch 5 , error 0.022928, seconds 629.58
Epoch 6 , error 0.021756, seconds 733.46
Epoch 7 , error 0.020935, seconds 837.70
Epoch 8 , error 0.020268, seconds 942.06
Epoch 9 , error 0.019841, seconds 1047.06
Epoch 10 , error 0.019427, seconds 1151.10
Epoch 11 , error 0.019083, seconds 1255.30
Epoch 12 , error 0.018679, seconds 1359.97
Epoch 13 , error 0.018467, seconds 1463.48
Epoch 14 , error 0.018159, seconds 1567.62
Epoch 15 , error 0.018089, seconds 1671.84
Epoch 16 , error 0.017832, seconds 1776.67
Epoch 17 , error 0.017545, seconds 1880.97
Epoch 18 , error 0.017481, seconds 1986.53
Epoch 19 , error 0.017337, seconds 2090.41
Epoch 20 , error 0.017020, seconds 2195.61
Epoch 21 , error 0.016919, seconds 2301.24
Epoch 22 , error 0.016827, seconds 2405.83
Epoch 23 , error 0.016683, seconds 2510.84
Epoch 24 , error 0.016705, seconds 2616.08
Epoch 25 , error 0.016568, seconds 2721.18
Epoch 26 , error 0.016345, seconds 2826.98
Epoch 27 , error 0.016586, seconds 2930.88
Epoch 28 , error 0.016166, seconds 3034.98
Epoch 29 , error 0.023881, seconds 3139.75
Epoch 30 , error 0.016661, seconds 3243.83
Training Completed.
Start Training ...
Epoch 0 , error 0.044434, seconds 95.34
Epoch 1 , error 0.028002, seconds 190.08
Epoch 2 , error 0.024189, seconds 285.99
Epoch 3 , error 0.022394, seconds 381.81
Epoch 4 , error 0.021048, seconds 477.39
Epoch 5 , error 0.019965, seconds 573.74
Epoch 6 , error 0.019226, seconds 669.35
Epoch 7 , error 0.018680, seconds 765.24
Epoch 8 , error 0.018088, seconds 860.85
Epoch 9 , error 0.017776, seconds 957.48
Epoch 10 , error 0.017291, seconds 1053.75
Epoch 11 , error 0.017243, seconds 1149.58
Epoch 12 , error 0.017054, seconds 1246.04
Epoch 13 , error 0.016751, seconds 1341.83
Epoch 14 , error 0.016512, seconds 1437.80
Epoch 15 , error 0.016355, seconds 1533.03
Epoch 16 , error 0.016200, seconds 1628.81
Epoch 17 , error 0.015862, seconds 1724.42
Epoch 18 , error 0.015791, seconds 1819.79
Epoch 19 , error 0.015526, seconds 1915.23
Epoch 20 , error 0.015398, seconds 2011.52
Epoch 21 , error 0.015239, seconds 2108.15
Epoch 22 , error 0.015198, seconds 2204.94
Epoch 23 , error 0.015084, seconds 2302.08
Epoch 24 , error 0.015140, seconds 2398.48
Epoch 25 , error 0.014968, seconds 2494.86
Epoch 26 , error 0.014819, seconds 2590.92
Epoch 27 , error 0.014717, seconds 2687.33
Epoch 28 , error 0.014633, seconds 2783.65
Epoch 29 , error 0.014662, seconds 2880.43
Epoch 30 , error 0.014537, seconds 2976.54
Epoch 31 , error 0.014482, seconds 3071.81
Epoch 32 , error 0.014584, seconds 3167.38
Epoch 33 , error 0.014335, seconds 3263.84
Epoch 34 , error 0.014213, seconds 3360.06
Epoch 35 , error 0.014083, seconds 3456.40
Training Completed.
Start Training ...
Epoch 0 , error 0.041799, seconds 101.00
Epoch 1 , error 0.026531, seconds 201.91
Epoch 2 , error 0.023915, seconds 302.78
Epoch 3 , error 0.022496, seconds 404.22
Epoch 4 , error 0.021068, seconds 506.62
Epoch 5 , error 0.020353, seconds 608.89
Epoch 6 , error 0.019573, seconds 711.15
Epoch 7 , error 0.019133, seconds 832.79
Epoch 8 , error 0.018696, seconds 936.55
Epoch 9 , error 0.018174, seconds 1044.19
Epoch 10 , error 0.017954, seconds 1147.06
Epoch 11 , error 0.017749, seconds 1251.14
Epoch 12 , error 0.017425, seconds 1354.48
Epoch 13 , error 0.017310, seconds 1461.10
Epoch 14 , error 0.016907, seconds 1563.96
Epoch 15 , error 0.016874, seconds 1666.58
Epoch 16 , error 0.016704, seconds 1772.80
Epoch 17 , error 0.016657, seconds 1875.92
Epoch 18 , error 0.016365, seconds 1980.03
Epoch 19 , error 0.016338, seconds 2083.34
Epoch 20 , error 0.016067, seconds 2188.36
Epoch 21 , error 0.015964, seconds 2292.07
Epoch 22 , error 0.015828, seconds 2393.71
Epoch 23 , error 0.015725, seconds 2495.66
Epoch 24 , error 0.015643, seconds 2598.08
Epoch 25 , error 0.015520, seconds 2700.38
Epoch 26 , error 0.015479, seconds 2805.22
Epoch 27 , error 0.015494, seconds 2908.50
Epoch 28 , error 0.015455, seconds 3012.50
Epoch 29 , error 0.015429, seconds 3117.18
Epoch 30 , error 0.015190, seconds 3219.23
Training Completed.
Start Training ...
Epoch 0 , error 0.042830, seconds 105.34
Epoch 1 , error 0.026706, seconds 211.84
Epoch 2 , error 0.024016, seconds 319.06
Epoch 3 , error 0.022207, seconds 426.03
Epoch 4 , error 0.020864, seconds 533.73
Epoch 5 , error 0.020138, seconds 639.79
Epoch 6 , error 0.019569, seconds 747.56
Epoch 7 , error 0.018859, seconds 854.79
Epoch 8 , error 0.018432, seconds 959.87
Epoch 9 , error 0.018107, seconds 1065.27
Epoch 10 , error 0.017697, seconds 1169.71
Epoch 11 , error 0.017453, seconds 1274.24
Epoch 12 , error 0.017189, seconds 1380.78
Epoch 13 , error 0.016918, seconds 1487.78
Epoch 14 , error 0.016752, seconds 1593.52
Epoch 15 , error 0.016530, seconds 1699.18
Epoch 16 , error 0.016320, seconds 1804.60
Epoch 17 , error 0.016229, seconds 1910.70
Epoch 18 , error 0.016031, seconds 2016.92
Epoch 19 , error 0.016155, seconds 2123.03
Epoch 20 , error 0.015873, seconds 2227.96
Epoch 21 , error 0.015795, seconds 2333.38
Epoch 22 , error 0.015653, seconds 2439.01
Epoch 23 , error 0.015534, seconds 2545.04
Epoch 24 , error 0.015349, seconds 2650.71
Epoch 25 , error 0.015604, seconds 2757.71
Epoch 26 , error 0.015424, seconds 2863.62
Epoch 27 , error 0.015058, seconds 2969.70
Epoch 28 , error 0.015010, seconds 3076.23
Epoch 29 , error 0.015123, seconds 3181.44
Epoch 30 , error 0.015051, seconds 3287.67
Training Completed.
